86204,28075
69733,27204
61261,83363
32861,56922
100451,2061
74442,65162
70488,51685
42203,78874
66518,3056
110296,1278
5511,12537
112536,96389
90760,119220
51177,59798
107818,76997
5480,83138
48735,57062
43903,79040
51392,11276
100474,15326
75734,9364
100147,105643
1892,116876
84363,32268
89090,91616
22796,12053
860,14957
102277,79558
24365,44794
64538,19130
70913,927
108011,21851
78046,43948
57582,21126
27171,78108
68678,89273
42705,44615
94642,30722
33190,46918
37284,78250
72944,96269
95610,39197
52902,26353
115460,81342
70891,52056
104157,87636
70689,19026
4458,81657
5401,98240
9012,15567
31548,63213
9423,114432
111375,71036
4571,53097
69654,80141
104521,22137
107572,116481
97846,72936
632,87445
25691,56624
48769,74641
45181,40218
57183,42777
3393,57668
54608,77390
17520,41747
4606,57315
10041,8939
19735,108133
81294,114916
111435,25270
35876,83196
92963,96140
54491,80491
7851,5889
91880,2085
24917,50717
623,119902
91429,88708
118150,74367
32386,66232
100339,110688
26415,29229
84792,28000
91604,95812
2307,31539
16777,24207
10385,43476
50414,38260
84122,38235
81509,42097
17193,26486
90176,112313
113063,60842
15201,28377
63571,37692
30984,60895
77111,52893
86679,79677
108439,26319
114749,90740
73875,30655
89833,66334
11165,40182
19248,99921
8307,104867
36603,1244
50030,10078
119450,64051
34095,46466
2595,111565
78058,94284
111614,84556
1010,89948
45243,20755
91162,46957
63744,61062
118286,15957
97785,87495
52857,85399
82177,72236
30230,29484
67947,17471
13096,93806
38093,51453
54883,97355
54138,111980
51705,72415
20833,105034
14947,19689
95194,34983
115703,31100
79919,605
71114,61974
91664,43395
9438,110593
105820,66005
80835,82449
10814,18808
63129,43433
9183,49436
107240,47882
12636,34806
68178,86404
64646,75704
707,61124
28983,70744
56919,82251
21306,26488
59019,36692
46617,118892
72752,41080
30120,28381
29922,106996
75301,116293
109838,51453
20174,96097
54869,39259
104561,9355
100114,58019
67207,65427
15258,1366
77701,69373
99301,33783
36312,58076
107988,102485
75269,72609
8266,118199
119964,48600
31895,57402
43924,9218
27311,40656
47434,71500
57573,106384
90394,99723
64569,116667
80171,41545
6176,110635
82197,11141
89276,25354
86388,7403
58695,106037
18245,13258
5989,80004
108247,77714
79483,23761
92913,55725
16354,69460
38776,13071
49779,27070
87799,15621
107592,119888
38889,737
112279,90912
76697,66627
33015,60896
92023,20146
34159,94062
53968,49668
112661,20938
52168,104911
63582,46731
77895,71899
74323,86426
91197,20109
117367,54816
101990,97529
36169,23778
13809,64001
13789,50966
96040,31449
8218,17114
4775,64241
78363,86320
80764,55876
82209,10693
32834,101545
96120,77680
107654,64603
25678,53343
36188,39078
108515,118684
11295,51183
46607,63009
24833,77385
117696,337
86213,30387
44560,20025
28145,32916
20274,38051
29968,64266
108330,31653
117804,52941
48863,37939
26990,48437
64770,31140
65351,61285
119271,114526
81222,49063
94224,81806
16891,85451
4305,36704
7961,75408
78251,85097
79048,78764
80126,82708
53624,89154
3788,9045
48591,80318
16222,51119
1168,108282
77089,85148
28782,89343
28974,69207
40226,28195
96946,27115
36504,76730
79404,108750
21514,63484
103413,12124
27893,101917
108062,51413
94159,45063
23895,37264
8817,86730
7862,21446
13613,27590
88519,44659
108334,117273
76898,43207
40782,88481
23872,55158
2687,105862
50384,90946
76242,63853
4984,74169
13987,78662
77049,72516
57041,13652
88037,85584
80187,2443
100700,99413
39149,103936
44553,76461
39497,90182
61476,19628
84483,12509
61168,15046
89275,22356
119680,21298
111654,76961
118069,86983
79578,68286
118117,41994
64061,115981
78531,52982
105989,12981
103216,22344
91808,96817
87748,12095
76859,20628
91581,41091
117481,20377
24808,97958
89656,65412
41461,79896
118012,65738
60051,100350
49969,3737
34710,78626
90891,111137
83520,15996
115421,37503
55089,69429
103679,34544
21048,106194
75188,62503
96933,82129
83869,77233
44273,73014
106884,71221
65470,107955
18257,67082
118514,17228
16748,76314
8691,1497
50204,26847
70417,67774
107214,110236
82986,84220
52775,32879
107174,65916
14653,102136
49252,99472
70362,115403
59064,115798
107539,15818
50807,22660
23811,7852
102622,110002
77576,46046
14920,60442
60295,62201
10364,37882
78991,36992
59798,57385
104496,89562
44541,114606
52772,30776
77473,100603
93096,44931
76054,18250
32369,92057
109851,85762
53592,107464
21699,105258
106478,41178
57207,73167
60921,108885
56369,94456
91450,114078
21210,805
70639,71557
51140,37417
76483,47385
104634,40840
26820,81095
9381,81053
34919,34371
114728,93492
69928,110106
118186,22026
100763,43376
13961,56656
64162,68953
28639,14167
61060,11182
95700,31630
86820,115834
48469,33140
89412,60759
73567,57423
56125,89034
27419,114667
78145,98310
77020,53530
104836,114333
107546,88570
56760,53959
24443,92971
24121,109497
67910,36701
4943,81585
29753,41053
116381,113763
12621,12020
75511,72610
15367,34109
47964,114765
11597,72506
56367,104908
51309,100261
64457,3035
94045,44553
105112,40040
75483,82134
94265,106631
116575,47335
26204,104883
58415,14200
87486,74764
22131,119759
23635,95779
109652,54819
115858,82229
13469,3890
15892,100632
115843,59465
18993,48414
28872,4856
54071,106645
95727,1398
56461,4415
22978,40512
82331,92671
113710,19312
51132,36279
74823,112479
73869,93828
116241,6145
48709,71791
78843,85653
59646,97686
52047,112626
48506,105712
59304,112258
19903,63241
35610,98857
75848,104191
59256,64994
111237,107213
88113,28132
58566,111754
8354,44766
84290,6972
25319,114469
90994,7931
113325,96309
68368,79106
87714,95562
39067,72038
53738,7892
64319,74343
27626,20934
50606,119450
86626,111160
569,29891
113815,77271
53966,85741
8839,47284
57112,48125
53661,89440
31119,79606
100040,79296
8341,60159
116810,97472
106313,36767
8042,98814
79296,40242
84927,47393
107878,103044
55064,119508
48291,106116
35897,86373
94680,75788
65690,53112
46561,11953
60641,91971
73630,114233
19158,37339
18016,35503
14673,52973
23711,65869
97507,50723
28581,96435
107109,45639
61905,97063
77926,89752
102547,88
28584,100586
100969,72099
57011,78834
109013,57240
5696,81578
6252,62842
111384,39101
47837,100040
44125,5243
111343,256
111274,30934
20062,5058
97029,5522
88506,53592
86064,105463
25601,16075
67585,78540
83123,21988
8914,25295
56459,12899
4195,92410
95681,7133
63146,92049
7536,26291
118568,30381
61039,2280
68478,8458
55063,41907
30140,9775
28068,62760
39890,60735
15155,45253
47694,24244
69868,47746
101661,53126
104826,5429
26389,95984
10625,9810
31077,59714
64168,29550
34831,92993
31338,81504
94428,100372
101501,119765
54679,45226
83293,106062
49458,101732
83016,45141
80416,76590
110889,70545
101732,34951
89729,110033
118673,110295
14595,106373
48281,114948
77550,118015
56049,68222
43987,53665
110840,99467
23873,79065
18023,112236
118708,47252
41217,18914
16833,68039
13434,94460
105086,75967
109421,54549
47081,50779
40870,93010
40000,81907
15464,76381
110829,106334
42279,25614
63422,30523
73138,66705
3612,60752
1326,81679
78733,101094
52397,14172
79671,33731
21191,27552
42,77112
119460,56394
25376,84839
50886,107784
95382,112407
46968,12502
34517,113434
104024,117876
49687,40577
14991,26132
24570,4924
7657,11996
91782,65896
92896,931
38109,116227
11822,30156
67198,55666
93751,9937
46500,16162
21260,17401
92055,76728
7120,17265
36501,13853
25154,7257
35772,35326
8908,64900
103295,89496
70577,97951
69101,1984
1143,8764
107783,110163
29279,98260
87853,54839
91527,62765
90140,67860
55385,14902
116010,49963
4232,96910
59127,93384
112103,69622
95014,103087
97146,25576
72772,39986
14856,58758
63116,72504
95919,56374
110128,27394
98138,32922
60966,74662
48276,88084
171,100879
28060,17496
64356,26373
57455,116024
29457,93063
69873,75343
12735,112543
105861,33135
16458,2082
79934,84381
1361,6573
87722,94794
17583,39231
47717,20419
61246,196
30162,106675
18389,50143
93243,91283
60420,35217
93364,74220
45955,61438
66586,20855
70320,59300
16350,91995
14317,118741
112128,5785
113715,100137
116812,75028
79629,98852
76133,21771
88986,83378
68734,83230
1052,73365
26348,7939
118775,51423
79409,8683
2705,67442
99158,94426
72125,50357
59515,6738
99744,37902
5791,81861
81127,2921
113200,117788
115616,2251
67393,78247
88409,29705
8871,54424
32947,96291
31896,112166
64818,59259
7518,64029
112802,82425
54061,64642
110804,28780
55358,69444
111299,67414
95524,68875
3437,102239
24908,103083
107951,94484
42554,93999
395,107979
15504,79423
11190,5118
101154,105618
41761,28013
40340,99838
51442,38011
910,85336
20642,70173
48681,65040
11125,44580
26009,34777
84923,75875
32410,36965
98325,102765
39613,13012
107869,69575
12207,31583
75146,111547
34926,19364
48274,17928
95316,108306
11922,53311
6222,24781
39169,60340
79413,44732
102291,18940
74390,12013
107759,17446
25516,75407
96551,61858
107420,43509
49320,9956
54200,99968
11639,32295
102240,10536
60569,76524
82389,40645
95817,41205
88640,77698
10397,105473
39546,60267
64685,61188
8798,26480
80674,108613
5022,63937
5283,61628
19514,17163
58758,36742
27784,99740
41645,84787
11719,108112
81047,76599
28250,105808
56376,88906
22776,78093
24492,52475
24823,14053
39450,74387
25825,55038
10223,28163
102664,53858
75248,20785
2263,68720
70624,108430
81500,70993
34393,33868
91504,77269
6503,33643
64549,3379
71938,113710
90643,40760
67346,83543
2754,89935
12629,45790
47901,31366
78,40033
887,84287
17394,15091
53897,23930
1459,83931
17183,115326
72200,53327
28647,20150
80927,14448
27522,2537
10675,50485
54379,57575
4063,69206
80750,100401
91747,93646
514,116228
79873,54234
62180,64991
108503,112374
114561,46612
116065,52858
86149,83679
27922,16507
96581,33049
40549,61157
211,118194
5934,70731
113248,56433
4322,91860
7222,49513
109108,50181
99246,84031
50295,39897
62387,114524
78827,1492
18617,30276
8267,48211
35297,19355
95302,95918
71568,76223
72148,8524
101251,97768
33392,23868
37963,115144
56748,103627
70878,23443
21980,77443
31958,87016
67114,107233
68596,33374
24742,85635
113281,73431
92245,52200
6391,96520
86507,29072
71953,82333
86229,78302
30381,33632
21994,59365
93538,114797
54848,82254
1640,6511
23418,37390
90209,88084
32763,38550
104440,87823
64867,100648
61719,51398
30117,94157
113197,32829
15995,27763
89334,45354
62244,23404
20270,71105
21014,21936
104809,69731
79170,48333
48697,56164
26069,105139
38528,32990
18542,101863
83417,51110
80817,78207
88424,12204
56836,33877
62757,113510
76587,51984
74819,38251
53610,69557
27814,30875
24620,96221
97855,31495
9854,66018
53470,93562
77886,45552
13391,16767
72271,55088
77423,68863
34322,83191
22968,67232
111593,51706
29874,97969
107941,69660
53221,89394
72867,19218
24336,38624
74119,33884
63234,59945
76499,32475
44186,86685
79102,100121
30878,68665
56619,78929
14668,39018
68659,69017
26526,51424
77695,14994
88916,54069
41774,92728
41120,42954
84654,99468
37421,54779
118630,57259
81961,94465
6634,10094
27329,88822
54918,55627
74080,25945
77255,55602
81075,265
110136,92594
53898,11393
119777,94676
94342,71044
233,19269
42746,30008
25981,23892
27208,70405
44856,64969
44686,55227
103730,116292
52395,20661
96316,66086
25277,81732
19072,49056
74544,33088
112288,96834
81137,32157
36811,79909
65533,115876
47270,46310
30691,76251
65021,96731
55830,118710
118023,4075
79588,24727
32443,77500
52319,23817
55151,43979
43503,31081
107748,50296
37610,119344
23903,96004
29787,119244
90735,8383
13081,113373
61861,105946
112688,80931
24434,38844
42491,60302
99062,18157
55081,87103
41165,29969
69219,50799
14262,34076
91196,19948
89308,104178
33309,62540
727,21267
36439,16239
59894,24675
7696,117402
117240,4542
46916,84087
106128,29329
110071,106684
3993,62883
104488,77312
59106,38701
49260,10005
21408,103011
114693,1864
103727,113105
51026,25393
36203,60820
118325,41915
82051,43114
81446,26472
113734,49544
59909,9493
91675,94383
18871,76959
27615,52991
77593,67195
40974,86195
109512,18652
112856,91046
109145,31466
64578,79325
83167,77278
115766,112260
40941,42412
11131,56901
53490,49133
102475,87298
26795,108017
52264,57506
4135,1690
73069,103832
92042,112066
23071,60489
27432,6876
39219,115608
1053,42216
86567,57625
40566,116584
71327,65033
38710,10094
11565,873
34446,49779
112341,80293
58186,111299
25363,68693
3902,93004
13459,60147
91908,49450
46340,30904
54707,44948
37484,73512
113194,86833
76093,49302
72153,114099
15510,6484
85573,10107
26098,102654
84290,86327
70218,72069
115815,110976
54235,116322
79704,114489
81505,72574
70545,24381
106287,115856
23363,19493
24054,73749
112745,94334
74869,40367
87687,14267
40009,74462
78497,90108
5502,20817
31154,114554
34983,77044
45261,56525
105803,94505
9027,77743
112369,73668
17044,111170
93818,90775
12278,49961
53201,57345
50839,114731
60857,60460
33800,41857
92064,95855
113036,52644
7137,119946
6701,65731
101483,51874
63164,27735
4050,104213
1329,30470
80740,106616
118399,53612
97957,59369
97757,20423
42872,41784
99362,61135
41283,100675
1972,100371
31664,43825
9963,119092
65608,31020
32262,26838
6533,62245
87003,69116
33023,40745
33419,69190
9258,95450
49958,116162
51704,43954
10204,416
91118,1144
80920,8195
71623,67295
94786,73978
113806,108677
112917,59386
43963,55856
32188,15863
61279,55073
48992,4704
36375,93237
73226,12286
72217,24094
110407,102575
6326,102608
63169,55994
66469,74371
89826,58286
91741,54669
101310,60545
14513,72107
978,61628
105278,88645
26078,2722
50774,113450
29062,95636
7651,79741
108952,73887
47244,43718
92673,57770
10231,23203
62655,19248
50392,116885
82583,89394
81489,6889
112807,57561
55286,52651
79740,72458
80534,46694
55023,45061
24539,12874
82532,59401
109180,47591
57332,77191
46405,50939
93511,72343
52056,112623
34289,66524
118913,68909
5181,64760
118505,24675
847,87170
59938,81809
22795,46292
72630,47967
83052,73828
94555,1906
58251,96076
38878,39241
115423,7617
66256,108860
90420,75337
22907,20419
50516,64248
19339,14231
30525,86854
18656,30811
57423,64709
43484,73003
112258,115706
37768,107956
50066,82922
108859,72109
103124,52679
80264,4020
116438,12260
79175,4397
81363,46228
101663,86711
65308,64009
104832,106531
103048,85017
28805,99287
91586,17371
1786,19546
12258,51828
55219,16719
67016,100957
55099,9493
2832,6060
113975,83220
72631,66549
43473,100437
276,59034
4180,42328
33889,102452
97270,105455
109443,28243
9559,89516
119934,82161
100117,87902
93358,85845
6798,72090
92245,51809
75359,41376
37378,83237
24215,28589
9727,14171
78357,54576
58856,11470
78572,93373
91812,53511
106082,5993
27270,38817
66305,24520
72146,53663
27824,24902
39807,74717
77105,98967
63615,102768
115999,77579
22677,81142
18627,112591
77291,76629
16549,83719
111281,118668
4005,105757
41665,84353
27962,61000
99430,11069
24687,63106
32847,54142
99051,91032
83790,28753
35015,14144
4504,54020
47581,117579
42952,78740
83550,29165
77441,81138
59436,58433
94127,69502
40623,41848
77118,13316
54340,22389
13681,1983
53941,110588
104679,109254
93473,2007
109105,98371
72411,46569
40078,117892
66574,81313
92010,62584
70197,13587
93212,53714
4076,96806
105714,47748
70273,50814
5038,17946
44411,6418
97347,114734
80390,115005
65341,115336
26024,80547
36908,24421
99474,19227
55117,32025
3259,101105
118938,99569
103255,79474
37764,73551
9184,82509
13795,3719
49655,119279
93271,8349
109986,43548
71399,51991
80881,108413
103764,63471
99550,18526
91314,110561
92271,63587
22949,79408
104496,32309
79719,100089
63901,3490
70434,24821
62462,108601
64185,65621
15358,11372
108187,25893
76816,96949
63798,64518
86443,24818
48905,25168
54383,91047
9602,97282
75614,67100
76315,60347
95534,92044
6775,41777
77583,87908
14081,40205
8392,50640
102551,117547
101196,15647
37416,78799
20444,73174
68889,45838
110589,88803
14024,62675
117001,9634
72223,8295
82260,99272
59545,27809
62268,65508
33048,117288
82965,70744
3449,5806
19865,66024
89739,72852
21833,52235
25633,19336
101189,41415
77567,112119
78585,61303
14954,48368
118965,47646
86452,74635
116318,98380
106753,12756
38351,24046
77052,83274
39294,38952
49183,117216
77424,490
98343,7112
114023,74926
111281,12519
36985,62562
111407,10113
13518,24630
42983,90915
39048,107158
17148,103855
91916,118733
8138,81966
79889,68215
101192,4801
25044,21847
51241,94567
82257,75907
36111,66323
64351,115197
26622,22753
19009,74358
112588,62910
53987,119975
97762,655
107348,8877
94874,35614
16921,62607
33398,87324
73891,104413
47564,27694
119832,27200
20047,53203
3400,6330
106345,60144
68814,105766
65666,118492
82326,61566
73084,88719
119096,70789
93547,71326
59027,89616
100816,115116
60316,6119
35396,109488
13723,23659
58190,65485
49078,84558
106437,62372
108013,37024
62077,71525
107811,62180
85589,91616
11655,26720
21158,33398
97554,102673
10880,74768
72902,100065
18487,7781
97764,93164
45782,3532
105248,98813
4834,26096
55642,30989
94739,39047
114861,115771
13517,108507
73851,119852
103082,21655
54369,58756
6609,63954
24728,109671
115840,102668
116583,89158
8129,68875
104392,116564
36652,32694
62010,97449
7819,75878
113328,14987
53059,63931
78806,95995
68202,92768
23484,89836
72080,35360
69720,82016
99846,9227
44656,21680
118598,17167
66676,49199
92856,79479
21926,72112
34158,12944
106707,37183
5005,43248
93336,72761
68271,112261
54900,20217
116970,11039
33602,26295
43143,108032
109577,77357
96294,10602
13326,18270
7996,76049
58116,43840
3536,8552
23173,48584
59634,17706
87070,74000
110204,2707
105057,58196
103209,52715
79869,100819
53839,89863
73127,23588
1182,19502
74942,62655
1778,68241
58756,83456
114234,40648
82969,86417
7055,46397
115998,32301
37474,29383
25126,110005
23770,67758
18854,102504
1466,2285
6792,67560
5649,67629
45980,84760
37599,63462
43646,32487
118137,117316
90738,115233
68689,28474
73909,35156
44885,60458
43879,97657
107824,104100
85656,116838
3137,21133
117782,33759
68667,72241
54024,9580
36122,102880
111768,13540
20724,28172
63236,15226
118869,119188
95712,68988
39097,93591
52808,55133
22689,99848
43994,106250
89876,69668
117861,33870
49424,96478
19563,95001
114670,54758
9664,26053
91760,7344
103500,33091
114020,65961
16963,104632
59201,19008
110850,58505
38494,32512
30221,81988
53530,67459
98325,19580
117205,74481
31763,68625
119601,20254
11907,80387
15977,19871
88482,113356
88248,45979
33475,71993
82247,69275
99581,92577
30603,87488
92432,34253
31235,64721
59771,45179
59714,49246
75077,22205
65361,43400
45255,67368
48229,114869
56428,60674
58285,31903
52362,94150
43315,78864
103601,118910
71558,88936
103164,113687
112331,53945
57183,112804
61352,94989
113985,111163
75511,28906
2379,95946
4951,36844
90558,74638
84054,105238
51856,61923
103200,28312
111655,78113
9398,2933
26144,52302
63980,38281
22433,97702
91849,57500
39319,38337
63535,98999
92779,63942
4969,114032
75512,109906
53948,14251
94964,37773
44884,27896
83886,75727
47144,9724
85214,112267
87199,24468
11135,115594
69006,61691
81020,109210
42388,75960
37293,26157
8851,90729
92263,6631
82461,111261
65279,13506
19171,71388
94727,15609
10744,32130
80532,114337
68454,3620
27132,49111
61231,67979
26268,66306
36053,40687
92914,40011
100492,9478
103225,94705
2785,65277
103562,97593
13234,18808
76638,45855
54420,111675
118204,9460
80242,19729
35822,94813
15604,73876
85712,60773
111074,19197
103653,10059
43558,38870
4136,97863
116260,21056
11620,87835
9554,94826
102663,76572
30373,39334
18903,61224
20266,11970
54154,26075
5942,112503
66966,84188
99167,8386
102590,77670
1780,47670
98230,66169
5692,101187
73258,5646
57422,90642
60837,92764
80328,111835
82122,119647
113459,103916
71219,111780
20492,86240
118611,48426
81765,6124
87972,100805
111082,51743
90492,26362
2517,17800
7828,36359
13430,102195
113064,116788
100854,88034
36405,114859
91123,116838
115846,31662
32746,27118
32873,49263
656,44509
84771,12800
105313,97499
27714,105640
51004,85988
69687,7505
90394,86756
2210,100545
105417,99139
40836,88669
97184,34016
33579,85216
39941,59740
7581,93354
76563,114907
32067,43205
12895,86973
35480,17967
40928,28050
44629,22841
98870,48654
86335,61328
90080,15246
67611,28251
113891,119645
57250,38000
26882,37182
93005,65919
58687,23138
117128,51546
88438,40096
47831,75745
104687,84660
62842,26602
23436,76430
119533,70218
84194,44698
35605,87126
84927,99288
60799,90711
27913,18007
55937,20085
74470,93284
115968,62574
48250,108067
27113,80932
47799,106222
11672,77555
103159,81969
97187,43481
79311,21890
119257,49601
99766,42871
59886,114313
27681,101147
59953,35870
1439,103850
66016,33845
22194,25323
5668,9072
85218,37544
117149,12001
104526,1925
1429,23179
99944,37296
41049,53807
116779,90973
67350,46213
36448,66356
109178,32187
34505,60703
70582,94007
5043,46323
2522,70756
47134,119311
95897,105597
7378,49897
53934,77166
119115,93411
87578,29900
54320,84088
45948,4663
68863,73434
23417,62863
77102,107312
59212,66777
50160,99228
45273,95869
63695,91268
57390,20082
15436,78823
45109,105197
40229,63394
62702,63114
105407,106696
68731,85268
81669,53618
5200,41323
4739,65607
5880,36065
77474,67217
102656,8534
68302,52512
80958,57360
45754,41787
55055,85066
17633,106462
6166,55363
45311,66381
73121,91586
11091,113938
53557,47135
72438,64873
82281,83293
8073,104622
41108,80568
33014,72420
117093,110986
100381,47153
98040,118335
61856,103603
56472,13865
111379,95964
88719,19412
106899,104033
34053,88210
75807,83227
34229,22896
95416,15400
44589,88922
55389,53557
79096,84370
52230,9059
2151,91725
4235,117827
35707,94395
105749,53243
107903,2885
119409,107922
69922,74037
64191,8135
64881,72198
33502,31984
73884,33889
89065,73863
119917,76687
56336,106360
77572,41685
48279,51690
27649,94398
51503,79201
108686,26959
43702,107936
71218,21074
9584,49509
74752,118269
91271,77765
56599,23685
104984,116525
85495,98034
49394,34529
107552,92285
84306,84413
54851,84661
68077,36074
51193,25781
103151,92445
77848,99297
105098,89739
47258,3587
102545,90475
50874,4449
74160,73189
38152,6721
42122,40566
25706,69020
36771,32088
100074,90295
95652,40264
63100,87987
105721,31008
63649,42689
10669,73846
68100,43079
42990,74082
7673,34390
85755,4368
92272,70575
35755,29030
70004,109247
105632,22559
48513,90696
65397,67295
32879,5144
75233,57138
82856,3421
87016,41229
10884,68006
89078,54620
83640,10737
73191,55129
61692,3370
58145,102267
43644,41553
80371,70230
75131,40305
43710,108121
75535,33555
100163,27453
34219,65013
3271,22664
9298,4097
55255,34187
40483,19861
43231,111941
119362,84634
43915,30556
77449,75787
88395,52326
20142,16120
73205,8778
95128,87644
97270,29901
107789,92871
110858,84353
95674,93562
68389,6818
65558,118962
4043,85293
84942,13406
80889,89295
17079,5449
94840,18486
58688,98562
40280,3793
93915,34945
107203,2528
17131,95562
24354,110876
91705,36301
57381,20820
103186,64875
60819,321
110502,1772
16799,51491
104237,37986
53566,48243
96420,65329
103399,76876
12113,59879
102344,85835
10996,52332
57997,114082
56046,117883
29235,15783
115,118121
39326,81423
48247,21215
66628,115728
46387,68370
86344,70007
11299,45734
109762,11847
88216,69485
95461,65024
13934,17821
18436,41430
74259,43584
116765,110306
29070,27818
112845,33147
1877,85657
34172,111292
116868,18834
20373,97616
49554,13873
6348,88003
105911,76347
108643,56679
116517,20175
35202,27729
48569,75978
8028,46754
12243,60561
39493,43332
27840,90198
22103,50192
97664,87481
16041,80776
104877,91071
57875,66184
58422,23023
32901,113827
91774,102013
88830,91429
69165,32441
89985,46324
108783,45361
53744,76624
90440,95370
92186,49489
69921,70628
95392,16798
108725,26263
83377,46811
34272,69885
66731,119244
112566,92357
95352,16524
76043,16773
46784,102470
1199,62302
106524,39573
37797,101548
65673,46254
4993,21725
51921,1801
28192,68869
79637,18771
118399,42633
44097,6052
65714,36801
103863,106954
53847,7072
67746,67347
108110,57492
63251,66081
11062,49973
74606,90963
108403,100753
11139,56142
63669,100510
61694,39761
67985,48597
34835,7718
88797,49952
40270,94084
45421,17373
35060,115114
30634,41086
69439,70248
72742,12626
88573,56548
21910,77747
70900,88424
116913,13169
24425,11902
41909,76277
48366,40294
11416,30037
109751,16639
68037,20767
4419,49870
4189,48550
64448,83066
75444,66064
32471,33989
34920,36678
48533,90153
113401,15402
46031,19150
41277,81254
118652,86851
49385,61383
90447,67838
6259,105537
816,101742
8971,45987
49233,38522
110112,87374
98140,8421
114212,66985
113992,70182
2784,52060
27468,34572
33735,111965
34177,118720
113292,31786
85258,80209
79487,49018
29549,71396
36850,82261
84300,9041
46998,65003
100411,4402
49028,94687
71962,1838
55858,9955
29622,42187
5125,20450
5880,50516
110549,48975
73982,97478
23044,17897
57889,112977
10592,55130
89831,26042
89361,25812
54774,58985
83604,7940
20094,81774
12026,101954
77031,82125
3383,3069
67900,118137
94392,79185
78039,14509
49938,76493
20423,5075
104127,117549
31829,109499
115695,68861
98204,42188
18691,67385
31992,9605
30031,53286
56168,67936
98628,50899
85804,72822
20449,79920
64073,69883
80793,80258
115889,16102
50693,50952
114602,89900
108302,26413
50980,70840
111104,54086
14276,70248
119905,6797
69905,25350
2925,24955
58788,36484
92737,93230
9678,87126
69621,49856
13414,80503
79285,78095
119731,36909
113963,72596
94710,36829
64613,51155
50253,68134
52414,21101
27799,66637
24676,14584
21489,57403
2887,99671
74020,15513
98532,45885
31345,57724
15482,66210
69718,90420
14945,9832
50768,106634
59190,32935
116284,17532
44940,23421
13932,58650
30792,76228
44196,117598
114794,26411
48787,32049
73783,39277
77864,100231
23528,42918
65393,13856
53613,10457
108112,77546
15225,96675
74127,63733
13202,117710
55174,16255
103546,77516
52391,97712
50396,40265
92594,34182
66920,95028
80766,111994
115317,90539
69095,21142
29649,6561
96776,67524
8941,52996
117173,41889
7155,83419
112091,99143
37133,86980
111933,10589
53858,31164
43455,114860
91324,57956
50307,103962
42489,30629
45692,16384
101081,2411
74395,75079
40317,8102
51624,116108
77832,75330
115334,86507
6126,54314
62390,42557
41237,80716
38045,72503
66607,84253
33480,76462
9503,28629
27442,74740
30920,117837
11040,13985
2879,44028
60511,41649
57545,16226
93135,11745
78119,29572
114654,32033
40319,94426
90446,77647
89674,32968
24994,68762
56447,100446
101537,80571
76004,54813
102484,84476
108797,42514
54873,12652
81777,59861
102554,10782
113025,72047
11706,40787
57692,45839
77665,100203
83527,62403
106670,70542
49865,20167
55977,63894
112594,21461
23152,42237
24058,21206
93300,12444
25467,117174
62637,59532
64571,25418
17594,104179
94722,68371
94367,109759
42869,60939
16424,6476
64246,103339
55423,19339
24792,34679
106476,47798
56072,53836
23316,62062
82966,4104
36098,57857
10738,12367
54549,77327
89552,110033
24916,89148
98813,79146
90978,3056
9872,43973
36978,55665
59594,48067
60708,80587
72373,58554
91515,96007
93033,106335
32701,100995
88549,51939
69290,49279
81665,78652
63697,4489
33371,116854
24056,112406
91155,85450
88062,4748
38135,55879
21192,72699
86672,60557
34652,3630
107683,36006
59017,85561
109875,25576
90522,89302
93550,25044
72491,35727
93739,2754
62188,93165
74123,34984
54750,95432
51823,110751
15153,22169
67849,48512
104195,20333
23943,28379
34787,47500
101444,116672
18543,40679
108953,70456
109016,22721
54922,59524
75396,60567
148,73203
18857,114575
103404,21868
2521,51983
5224,48398
75434,63702
97099,88756
117678,47403
31034,39063
39379,68012
73390,86092
34132,98693
110008,34659
16441,107253
94787,92087
77239,4266
16351,106376
44550,106657
33774,50197
98774,6483
103764,2839
44474,51349
53012,89685
42982,67439
24156,19751
1572,68138
22748,24077
98895,84890
36473,114806
93875,70202
90902,50065
35136,1142
34239,58161
117621,1648
1282,115039
54629,9354
37406,40077
61142,76418
12266,67779
35218,118686
36596,75439
30256,71006
55764,71296
1021,78218
57409,80341
94287,112193
102587,8786
11375,61152
11557,111342
84073,110730
78666,491
113777,7617
64961,96749
21642,54820
26345,95179
916,11715
13184,5471
119005,30934
100661,33861
67170,52434
2275,65944
22257,58478
86938,106132
78156,117659
54583,25157
52904,66225
76216,6296
97363,99844
91001,74585
77609,1739
13379,73313
95307,77134
43241,108243
82639,103238
83235,76172
103998,94524
108587,71215
51354,80596
109983,83834
44222,5975
101834,61543
4154,9010
64638,27834
5320,63853
118517,63306
11292,119818
22474,38196
62560,8757
20678,44226
32236,64020
55876,119615
56717,118719
81783,42065
26350,119706
54707,22171
71639,44770
49177,12371
9657,13342
44556,114375
1240,18302
51962,88271
36518,60776
116396,119021
30962,50279
108039,48058
60824,42156
50723,63188
41279,41198
48802,33726
8880,19099
118706,89885
93009,76245
1292,101215
61166,96469
64878,6964
77311,10076
74975,43280
99243,75630
97878,63090
77994,85347
38185,89063
17623,16252
12711,63359
60408,60739
69827,49628
29802,65943
9100,13796
41475,90238
97091,118184
59263,26832
106539,117466
13788,8267
56264,44832
60944,36568
72358,67811
64631,69877
43629,51552
38845,86918
84013,58791
